id,tier,handed,core,enchant,is_artefact_component,is_final_item,requires_artefact,offhand_family
T4_ARTEFACT_MAIN_NATURESTAFF_AVALON,4,MAIN,NATURESTAFF_AVALON,0,True,False,False,
T5_ARTEFACT_2H_DAGGER_KATAR_AVALON,5,2H,DAGGER_KATAR_AVALON,0,True,False,False,
T5_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,5,MAIN,SPEAR_LANCE_AVALON,0,True,False,False,
T5_ARTEFACT_2H_AXE_AVALON,5,2H,AXE_AVALON,0,True,False,False,
T5_ARTEFACT_2H_CLAYMORE_AVALON,5,2H,CLAYMORE_AVALON,0,True,False,False,
T5_ARTEFACT_2H_QUARTERSTAFF_AVALON,5,2H,QUARTERSTAFF_AVALON,0,True,False,False,
T5_ARTEFACT_2H_HAMMER_AVALON,5,2H,HAMMER_AVALON,0,True,False,False,
T5_ARTEFACT_2H_DUALMACE_AVALON,5,2H,DUALMACE_AVALON,0,True,False,False,
T5_ARTEFACT_2H_BOW_AVALON,5,2H,BOW_AVALON,0,True,False,False,
T5_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,5,2H,CROSSBOW_CANNON_AVALON,0,True,False,False,
T5_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,5,MAIN,CURSEDSTAFF_AVALON,0,True,False,False,
T5_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,5,2H,FIRE_RINGPAIR_AVALON,0,True,False,False,
T5_ARTEFACT_MAIN_FROSTSTAFF_AVALON,5,MAIN,FROSTSTAFF_AVALON,0,True,False,False,
T5_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,5,2H,ARCANE_RINGPAIR_AVALON,0,True,False,False,
T5_ARTEFACT_MAIN_HOLYSTAFF_AVALON,5,MAIN,HOLYSTAFF_AVALON,0,True,False,False,
T5_ARTEFACT_MAIN_NATURESTAFF_AVALON,5,MAIN,NATURESTAFF_AVALON,0,True,False,False,
T6_ARTEFACT_2H_DAGGER_KATAR_AVALON,6,2H,DAGGER_KATAR_AVALON,0,True,False,False,
T6_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,6,MAIN,SPEAR_LANCE_AVALON,0,True,False,False,
T6_ARTEFACT_2H_AXE_AVALON,6,2H,AXE_AVALON,0,True,False,False,
T6_ARTEFACT_2H_CLAYMORE_AVALON,6,2H,CLAYMORE_AVALON,0,True,False,False,
T6_ARTEFACT_2H_QUARTERSTAFF_AVALON,6,2H,QUARTERSTAFF_AVALON,0,True,False,False,
T6_ARTEFACT_2H_HAMMER_AVALON,6,2H,HAMMER_AVALON,0,True,False,False,
T6_ARTEFACT_2H_DUALMACE_AVALON,6,2H,DUALMACE_AVALON,0,True,False,False,
T6_ARTEFACT_2H_BOW_AVALON,6,2H,BOW_AVALON,0,True,False,False,
T6_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,6,2H,CROSSBOW_CANNON_AVALON,0,True,False,False,
T6_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,6,MAIN,CURSEDSTAFF_AVALON,0,True,False,False,
T6_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,6,2H,FIRE_RINGPAIR_AVALON,0,True,False,False,
T6_ARTEFACT_MAIN_FROSTSTAFF_AVALON,6,MAIN,FROSTSTAFF_AVALON,0,True,False,False,
T6_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,6,2H,ARCANE_RINGPAIR_AVALON,0,True,False,False,
T6_ARTEFACT_MAIN_HOLYSTAFF_AVALON,6,MAIN,HOLYSTAFF_AVALON,0,True,False,False,
T6_ARTEFACT_MAIN_NATURESTAFF_AVALON,6,MAIN,NATURESTAFF_AVALON,0,True,False,False,
T7_ARTEFACT_2H_DAGGER_KATAR_AVALON,7,2H,DAGGER_KATAR_AVALON,0,True,False,False,
T7_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,7,MAIN,SPEAR_LANCE_AVALON,0,True,False,False,
T7_ARTEFACT_2H_AXE_AVALON,7,2H,AXE_AVALON,0,True,False,False,
T7_ARTEFACT_2H_CLAYMORE_AVALON,7,2H,CLAYMORE_AVALON,0,True,False,False,
T7_ARTEFACT_2H_QUARTERSTAFF_AVALON,7,2H,QUARTERSTAFF_AVALON,0,True,False,False,
T7_ARTEFACT_2H_HAMMER_AVALON,7,2H,HAMMER_AVALON,0,True,False,False,
T7_ARTEFACT_2H_DUALMACE_AVALON,7,2H,DUALMACE_AVALON,0,True,False,False,
T7_ARTEFACT_2H_BOW_AVALON,7,2H,BOW_AVALON,0,True,False,False,
T7_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,7,2H,CROSSBOW_CANNON_AVALON,0,True,False,False,
T7_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,7,MAIN,CURSEDSTAFF_AVALON,0,True,False,False,
T7_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,7,2H,FIRE_RINGPAIR_AVALON,0,True,False,False,
T7_ARTEFACT_MAIN_FROSTSTAFF_AVALON,7,MAIN,FROSTSTAFF_AVALON,0,True,False,False,
T7_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,7,2H,ARCANE_RINGPAIR_AVALON,0,True,False,False,
T7_ARTEFACT_MAIN_HOLYSTAFF_AVALON,7,MAIN,HOLYSTAFF_AVALON,0,True,False,False,
T7_ARTEFACT_MAIN_NATURESTAFF_AVALON,7,MAIN,NATURESTAFF_AVALON,0,True,False,False,
T8_ARTEFACT_2H_DAGGER_KATAR_AVALON,8,2H,DAGGER_KATAR_AVALON,0,True,False,False,
T8_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,8,MAIN,SPEAR_LANCE_AVALON,0,True,False,False,
T8_ARTEFACT_2H_AXE_AVALON,8,2H,AXE_AVALON,0,True,False,False,
T8_ARTEFACT_2H_CLAYMORE_AVALON,8,2H,CLAYMORE_AVALON,0,True,False,False,
T8_ARTEFACT_2H_QUARTERSTAFF_AVALON,8,2H,QUARTERSTAFF_AVALON,0,True,False,False,
T8_ARTEFACT_2H_HAMMER_AVALON,8,2H,HAMMER_AVALON,0,True,False,False,
T8_ARTEFACT_2H_DUALMACE_AVALON,8,2H,DUALMACE_AVALON,0,True,False,False,
T8_ARTEFACT_2H_BOW_AVALON,8,2H,BOW_AVALON,0,True,False,False,
T8_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,8,2H,CROSSBOW_CANNON_AVALON,0,True,False,False,
T8_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,8,MAIN,CURSEDSTAFF_AVALON,0,True,False,False,
T8_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,8,2H,FIRE_RINGPAIR_AVALON,0,True,False,False,
T8_ARTEFACT_MAIN_FROSTSTAFF_AVALON,8,MAIN,FROSTSTAFF_AVALON,0,True,False,False,
T8_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,8,2H,ARCANE_RINGPAIR_AVALON,0,True,False,False,
T8_ARTEFACT_MAIN_HOLYSTAFF_AVALON,8,MAIN,HOLYSTAFF_AVALON,0,True,False,False,
T8_ARTEFACT_MAIN_NATURESTAFF_AVALON,8,MAIN,NATURESTAFF_AVALON,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_KEEPER,4,2H,KNUCKLES_KEEPER,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_KEEPER,5,2H,KNUCKLES_KEEPER,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_KEEPER,6,2H,KNUCKLES_KEEPER,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_KEEPER,7,2H,KNUCKLES_KEEPER,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_KEEPER,8,2H,KNUCKLES_KEEPER,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_HELL,4,2H,KNUCKLES_HELL,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_HELL,5,2H,KNUCKLES_HELL,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_HELL,6,2H,KNUCKLES_HELL,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_HELL,7,2H,KNUCKLES_HELL,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_HELL,8,2H,KNUCKLES_HELL,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_MORGANA,4,2H,KNUCKLES_MORGANA,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_MORGANA,5,2H,KNUCKLES_MORGANA,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_MORGANA,6,2H,KNUCKLES_MORGANA,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_MORGANA,7,2H,KNUCKLES_MORGANA,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_MORGANA,8,2H,KNUCKLES_MORGANA,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_AVALON,4,2H,KNUCKLES_AVALON,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_AVALON,5,2H,KNUCKLES_AVALON,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_AVALON,6,2H,KNUCKLES_AVALON,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_AVALON,7,2H,KNUCKLES_AVALON,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_AVALON,8,2H,KNUCKLES_AVALON,0,True,False,False,
T4_ARTEFACT_MAIN_DAGGER_HELL,4,MAIN,DAGGER_HELL,0,True,False,False,
T5_ARTEFACT_MAIN_DAGGER_HELL,5,MAIN,DAGGER_HELL,0,True,False,False,
T6_ARTEFACT_MAIN_DAGGER_HELL,6,MAIN,DAGGER_HELL,0,True,False,False,
T7_ARTEFACT_MAIN_DAGGER_HELL,7,MAIN,DAGGER_HELL,0,True,False,False,
T8_ARTEFACT_MAIN_DAGGER_HELL,8,MAIN,DAGGER_HELL,0,True,False,False,
T4_ARTEFACT_2H_SHAPESHIFTER_MORGANA,4,2H,SHAPESHIFTER_MORGANA,0,True,False,False,
T5_ARTEFACT_2H_SHAPESHIFTER_MORGANA,5,2H,SHAPESHIFTER_MORGANA,0,True,False,False,
T6_ARTEFACT_2H_SHAPESHIFTER_MORGANA,6,2H,SHAPESHIFTER_MORGANA,0,True,False,False,
T7_ARTEFACT_2H_SHAPESHIFTER_MORGANA,7,2H,SHAPESHIFTER_MORGANA,0,True,False,False,
T8_ARTEFACT_2H_SHAPESHIFTER_MORGANA,8,2H,SHAPESHIFTER_MORGANA,0,True,False,False,
T4_ARTEFACT_2H_SHAPESHIFTER_HELL,4,2H,SHAPESHIFTER_HELL,0,True,False,False,
T5_ARTEFACT_2H_SHAPESHIFTER_HELL,5,2H,SHAPESHIFTER_HELL,0,True,False,False,
T6_ARTEFACT_2H_SHAPESHIFTER_HELL,6,2H,SHAPESHIFTER_HELL,0,True,False,False,
T7_ARTEFACT_2H_SHAPESHIFTER_HELL,7,2H,SHAPESHIFTER_HELL,0,True,False,False,
T8_ARTEFACT_2H_SHAPESHIFTER_HELL,8,2H,SHAPESHIFTER_HELL,0,True,False,False,
T4_ARTEFACT_2H_SHAPESHIFTER_KEEPER,4,2H,SHAPESHIFTER_KEEPER,0,True,False,False,
T5_ARTEFACT_2H_SHAPESHIFTER_KEEPER,5,2H,SHAPESHIFTER_KEEPER,0,True,False,False,
T6_ARTEFACT_2H_SHAPESHIFTER_KEEPER,6,2H,SHAPESHIFTER_KEEPER,0,True,False,False,
T7_ARTEFACT_2H_SHAPESHIFTER_KEEPER,7,2H,SHAPESHIFTER_KEEPER,0,True,False,False,
T8_ARTEFACT_2H_SHAPESHIFTER_KEEPER,8,2H,SHAPESHIFTER_KEEPER,0,True,False,False,
T4_ARTEFACT_2H_SHAPESHIFTER_AVALON,4,2H,SHAPESHIFTER_AVALON,0,True,False,False,
T5_ARTEFACT_2H_SHAPESHIFTER_AVALON,5,2H,SHAPESHIFTER_AVALON,0,True,False,False,
T6_ARTEFACT_2H_SHAPESHIFTER_AVALON,6,2H,SHAPESHIFTER_AVALON,0,True,False,False,
T7_ARTEFACT_2H_SHAPESHIFTER_AVALON,7,2H,SHAPESHIFTER_AVALON,0,True,False,False,
T8_ARTEFACT_2H_SHAPESHIFTER_AVALON,8,2H,SHAPESHIFTER_AVALON,0,True,False,False,
T4_ARTEFACT_2H_GLAIVE_CRYSTAL,4,2H,GLAIVE_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_GLAIVE_CRYSTAL,5,2H,GLAIVE_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_GLAIVE_CRYSTAL,6,2H,GLAIVE_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_GLAIVE_CRYSTAL,7,2H,GLAIVE_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_GLAIVE_CRYSTAL,8,2H,GLAIVE_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,4,2H,ARCANESTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,5,2H,ARCANESTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,6,2H,ARCANESTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,7,2H,ARCANESTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,8,2H,ARCANESTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_MAIN_SWORD_CRYSTAL,4,MAIN,SWORD_CRYSTAL,0,True,False,False,
T5_ARTEFACT_MAIN_SWORD_CRYSTAL,5,MAIN,SWORD_CRYSTAL,0,True,False,False,
T6_ARTEFACT_MAIN_SWORD_CRYSTAL,6,MAIN,SWORD_CRYSTAL,0,True,False,False,
T7_ARTEFACT_MAIN_SWORD_CRYSTAL,7,MAIN,SWORD_CRYSTAL,0,True,False,False,
T8_ARTEFACT_MAIN_SWORD_CRYSTAL,8,MAIN,SWORD_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_DOUBLEBLADEDSTAFF_CRYSTAL,4,2H,DOUBLEBLADEDSTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_DOUBLEBLADEDSTAFF_CRYSTAL,5,2H,DOUBLEBLADEDSTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_DOUBLEBLADEDSTAFF_CRYSTAL,6,2H,DOUBLEBLADEDSTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_DOUBLEBLADEDSTAFF_CRYSTAL,7,2H,DOUBLEBLADEDSTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_DOUBLEBLADEDSTAFF_CRYSTAL,8,2H,DOUBLEBLADEDSTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,4,2H,FROSTSTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,5,2H,FROSTSTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,6,2H,FROSTSTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,7,2H,FROSTSTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_FROSTSTAFF_CRYSTAL,8,2H,FROSTSTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_SCYTHE_CRYSTAL,4,2H,SCYTHE_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_SCYTHE_CRYSTAL,5,2H,SCYTHE_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_SCYTHE_CRYSTAL,6,2H,SCYTHE_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_SCYTHE_CRYSTAL,7,2H,SCYTHE_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_SCYTHE_CRYSTAL,8,2H,SCYTHE_CRYSTAL,0,True,False,False,
T4_ARTEFACT_MAIN_MACE_CRYSTAL,4,MAIN,MACE_CRYSTAL,0,True,False,False,
T5_ARTEFACT_MAIN_MACE_CRYSTAL,5,MAIN,MACE_CRYSTAL,0,True,False,False,
T6_ARTEFACT_MAIN_MACE_CRYSTAL,6,MAIN,MACE_CRYSTAL,0,True,False,False,
T7_ARTEFACT_MAIN_MACE_CRYSTAL,7,MAIN,MACE_CRYSTAL,0,True,False,False,
T8_ARTEFACT_MAIN_MACE_CRYSTAL,8,MAIN,MACE_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,4,2H,HOLYSTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,5,2H,HOLYSTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,6,2H,HOLYSTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,7,2H,HOLYSTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,8,2H,HOLYSTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,4,2H,DAGGERPAIR_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,5,2H,DAGGERPAIR_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,6,2H,DAGGERPAIR_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,7,2H,DAGGERPAIR_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,8,2H,DAGGERPAIR_CRYSTAL,0,True,False,False,
T4_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,4,MAIN,CURSEDSTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,5,MAIN,CURSEDSTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,6,MAIN,CURSEDSTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,7,MAIN,CURSEDSTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL,8,MAIN,CURSEDSTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_CRYSTAL,4,2H,KNUCKLES_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_CRYSTAL,5,2H,KNUCKLES_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_CRYSTAL,6,2H,KNUCKLES_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_CRYSTAL,7,2H,KNUCKLES_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_CRYSTAL,8,2H,KNUCKLES_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_BOW_CRYSTAL,4,2H,BOW_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_BOW_CRYSTAL,5,2H,BOW_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_BOW_CRYSTAL,6,2H,BOW_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_BOW_CRYSTAL,7,2H,BOW_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_BOW_CRYSTAL,8,2H,BOW_CRYSTAL,0,True,False,False,
T4_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,4,MAIN,FIRESTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,5,MAIN,FIRESTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,6,MAIN,FIRESTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,7,MAIN,FIRESTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_MAIN_FIRESTAFF_CRYSTAL,8,MAIN,FIRESTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,4,MAIN,NATURESTAFF_CRYSTAL,0,True,False,False,
T5_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,5,MAIN,NATURESTAFF_CRYSTAL,0,True,False,False,
T6_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,6,MAIN,NATURESTAFF_CRYSTAL,0,True,False,False,
T7_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,7,MAIN,NATURESTAFF_CRYSTAL,0,True,False,False,
T8_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,8,MAIN,NATURESTAFF_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,4,2H,DUALCROSSBOW_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,5,2H,DUALCROSSBOW_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,6,2H,DUALCROSSBOW_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,7,2H,DUALCROSSBOW_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL,8,2H,DUALCROSSBOW_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_HAMMER_CRYSTAL,4,2H,HAMMER_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_HAMMER_CRYSTAL,5,2H,HAMMER_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_HAMMER_CRYSTAL,6,2H,HAMMER_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_HAMMER_CRYSTAL,7,2H,HAMMER_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_HAMMER_CRYSTAL,8,2H,HAMMER_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_SHAPESHIFTER_CRYSTAL,4,2H,SHAPESHIFTER_CRYSTAL,0,True,False,False,
T5_ARTEFACT_2H_SHAPESHIFTER_CRYSTAL,5,2H,SHAPESHIFTER_CRYSTAL,0,True,False,False,
T6_ARTEFACT_2H_SHAPESHIFTER_CRYSTAL,6,2H,SHAPESHIFTER_CRYSTAL,0,True,False,False,
T7_ARTEFACT_2H_SHAPESHIFTER_CRYSTAL,7,2H,SHAPESHIFTER_CRYSTAL,0,True,False,False,
T8_ARTEFACT_2H_SHAPESHIFTER_CRYSTAL,8,2H,SHAPESHIFTER_CRYSTAL,0,True,False,False,
T4_ARTEFACT_2H_BOW_CRYSTAL_DECAY,4,2H,BOW_CRYSTAL_DECAY,0,True,False,False,
T5_ARTEFACT_2H_BOW_CRYSTAL_DECAY,5,2H,BOW_CRYSTAL_DECAY,0,True,False,False,
T6_ARTEFACT_2H_BOW_CRYSTAL_DECAY,6,2H,BOW_CRYSTAL_DECAY,0,True,False,False,
T7_ARTEFACT_2H_BOW_CRYSTAL_DECAY,7,2H,BOW_CRYSTAL_DECAY,0,True,False,False,
T8_ARTEFACT_2H_BOW_CRYSTAL_DECAY,8,2H,BOW_CRYSTAL_DECAY,0,True,False,False,
T4_ARTEFACT_2H_KNUCKLES_CRYSTAL_DECAY,4,2H,KNUCKLES_CRYSTAL_DECAY,0,True,False,False,
T5_ARTEFACT_2H_KNUCKLES_CRYSTAL_DECAY,5,2H,KNUCKLES_CRYSTAL_DECAY,0,True,False,False,
T6_ARTEFACT_2H_KNUCKLES_CRYSTAL_DECAY,6,2H,KNUCKLES_CRYSTAL_DECAY,0,True,False,False,
T7_ARTEFACT_2H_KNUCKLES_CRYSTAL_DECAY,7,2H,KNUCKLES_CRYSTAL_DECAY,0,True,False,False,
T8_ARTEFACT_2H_KNUCKLES_CRYSTAL_DECAY,8,2H,KNUCKLES_CRYSTAL_DECAY,0,True,False,False,
T4_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL_DECAY,4,MAIN,CURSEDSTAFF_CRYSTAL_DECAY,0,True,False,False,
T5_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL_DECAY,5,MAIN,CURSEDSTAFF_CRYSTAL_DECAY,0,True,False,False,
T6_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL_DECAY,6,MAIN,CURSEDSTAFF_CRYSTAL_DECAY,0,True,False,False,
T7_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL_DECAY,7,MAIN,CURSEDSTAFF_CRYSTAL_DECAY,0,True,False,False,
T8_ARTEFACT_MAIN_CURSEDSTAFF_CRYSTAL_DECAY,8,MAIN,CURSEDSTAFF_CRYSTAL_DECAY,0,True,False,False,
T4_OFF_SHIELD,4,OFFHAND,SHIELD,0,False,True,False,SHIELD
T4_OFF_SHIELD@1,4,OFFHAND,SHIELD,1,False,True,False,SHIELD
T4_OFF_SHIELD@2,4,OFFHAND,SHIELD,2,False,True,False,SHIELD
T4_OFF_SHIELD@3,4,OFFHAND,SHIELD,3,False,True,False,SHIELD
T4_OFF_SHIELD@4,4,OFFHAND,SHIELD,4,False,True,False,SHIELD
T5_OFF_SHIELD,5,OFFHAND,SHIELD,0,False,True,False,SHIELD
T5_OFF_SHIELD@1,5,OFFHAND,SHIELD,1,False,True,False,SHIELD
T5_OFF_SHIELD@2,5,OFFHAND,SHIELD,2,False,True,False,SHIELD
T5_OFF_SHIELD@3,5,OFFHAND,SHIELD,3,False,True,False,SHIELD
T5_OFF_SHIELD@4,5,OFFHAND,SHIELD,4,False,True,False,SHIELD
T6_OFF_SHIELD,6,OFFHAND,SHIELD,0,False,True,False,SHIELD
T6_OFF_SHIELD@1,6,OFFHAND,SHIELD,1,False,True,False,SHIELD
T6_OFF_SHIELD@2,6,OFFHAND,SHIELD,2,False,True,False,SHIELD
T6_OFF_SHIELD@3,6,OFFHAND,SHIELD,3,False,True,False,SHIELD
T6_OFF_SHIELD@4,6,OFFHAND,SHIELD,4,False,True,False,SHIELD
T7_OFF_SHIELD,7,OFFHAND,SHIELD,0,False,True,False,SHIELD
T7_OFF_SHIELD@1,7,OFFHAND,SHIELD,1,False,True,False,SHIELD
T7_OFF_SHIELD@2,7,OFFHAND,SHIELD,2,False,True,False,SHIELD
T7_OFF_SHIELD@3,7,OFFHAND,SHIELD,3,False,True,False,SHIELD
T7_OFF_SHIELD@4,7,OFFHAND,SHIELD,4,False,True,False,SHIELD
T8_OFF_SHIELD,8,OFFHAND,SHIELD,0,False,True,False,SHIELD
T8_OFF_SHIELD@1,8,OFFHAND,SHIELD,1,False,True,False,SHIELD
T8_OFF_SHIELD@2,8,OFFHAND,SHIELD,2,False,True,False,SHIELD
T8_OFF_SHIELD@3,8,OFFHAND,SHIELD,3,False,True,False,SHIELD
T8_OFF_SHIELD@4,8,OFFHAND,SHIELD,4,False,True,False,SHIELD
T4_OFF_TOWERSHIELD_UNDEAD,4,OFFHAND,TOWERSHIELD_UNDEAD,0,False,True,False,
T4_OFF_TOWERSHIELD_UNDEAD@1,4,OFFHAND,TOWERSHIELD_UNDEAD,1,False,True,False,
T4_OFF_TOWERSHIELD_UNDEAD@2,4,OFFHAND,TOWERSHIELD_UNDEAD,2,False,True,False,
T4_OFF_TOWERSHIELD_UNDEAD@3,4,OFFHAND,TOWERSHIELD_UNDEAD,3,False,True,False,
T4_OFF_TOWERSHIELD_UNDEAD@4,4,OFFHAND,TOWERSHIELD_UNDEAD,4,False,True,False,
T5_OFF_TOWERSHIELD_UNDEAD,5,OFFHAND,TOWERSHIELD_UNDEAD,0,False,True,False,
